,Date,Year,Month,Week_of_Year,Week_of_Month,BU_Name,SalesGrouping,Flow_Name,Flow_Source,Flow_Destination,SP_Name,NWB Export Account,NWB Exp Stockp,Act_Acc_No,Act Export Account,Act Exp Stockp,BU Plan Date,Actual Volume Date,Train Status,T1,SL,FL,T2,Rail_ConsignmentNo,RBCT_ConsignmentNo,Wagon_Type,CNWB_Volume,Act_Volume,RBCT_IngoMass,Block_Load,CNWB_Wagons,Act_Wagons,Source_TAT_SD,THT,TFR Delay subtracted,TLT,Plan Note External,Act Note External,CX_Group,CX_Reason,Cancellation Notes,Actual Notes,FirstOfEntry_ID
1727,2012-07-20 00:00:00,2012,7,29,3,Location54,Location8,Location54 to Location97,Location54,Location179,Steam - Location215 Metallurgical,None Selected,None Selected,nan,None Selected,None Selected,2012-07-21 00:00:00,2012-07-20 00:00:00,Train Ran,2012-07-20 04:00:00,2012-07-20 04:35:00,2012-07-20 12:40:00,2012-07-20 13:45:00,8084497751,nan,CFR,4340,4198.12,0.0,75,75,75,8.0,9.75,0,8.083333333488554,Train 8084497751 planned for 2012/07/21 arrived on 2012/07/20,Train 8084497751 was planned for 2012/07/21 but arrived on 2012/07/20,None,No Cancellation,None,nan,22102
1728,2012-07-20 00:00:00,2012,7,29,3,Location74,Domestic Clients,Location74 to Location67,Location74,Location68,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2012-07-20 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,2320,0.0,0.0,40,40,0,6.0,nan,0,nan,Train did not run,nan,Location172,No personnel,Slow throughput of empties.,"1) 20/7 04:45 : 1st Load of week only loaded 19/7. Once empty it will source this load.
2) 20/7 17:00 : Waiting for empties to become available.
3) 21/7 04:45 : Waiting for empties to become available.
4) 21/7 17:00 : Waiting for empties to become avai",22134
1729,2012-07-20 00:00:00,2012,7,29,3,Location74,Domestic Clients,Location74 to Location67,Location74,Location68,Steam - Peas,None Selected,None Selected,nan,None Selected,None Selected,2012-07-16 00:00:00,2012-07-20 00:00:00,Train Ran,2012-07-19 23:25:00,2012-07-19 23:25:00,2012-07-20 01:05:00,2012-07-20 01:05:00,8084487589,nan,CFR,2320,1653.05,0.0,40,40,35,6.0,1.6666666666860692,0,1.6666666666860692,Train 8084487589 planned for 2012/07/16 arrived on 2012/07/19,Train 8084487589 was planned for 2012/07/16 but arrived on 2012/07/19,None,No Cancellation,None,"1) 16/7 05:00 : Waiting for empties to become available.
2) 16/7 16:45 : Waiting for empties to become available.
3) 17/7 05:00 : Waiting for empties to become available.
4) 17/7 17:00 : Location67 was still busy off-loading the last wagons.
5) 18/7 04:00",22133
1730,2012-07-20 00:00:00,2012,7,29,3,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2012-07-19 00:00:00,2012-07-20 00:00:00,Train Ran,2012-07-20 17:10:00,2012-07-20 17:10:00,2012-07-20 21:00:00,2012-07-20 21:00:00,8084487914,nan,CCL,4350,4375.7,0.0,75,75,75,6.0,3.833333333255723,0,3.833333333255723,Train 8084487914 planned for 2012/07/19 arrived on 2012/07/20,Train 8084487914 was planned for 2012/07/19 but arrived on 2012/07/20,None,No Cancellation,None,"1) 19/7 04:00 : Waiting for empties to become available.
2) 19/7 17:00 : Waiting for empties to become available.
3) 20/7 04:45 : Empties close to Welgedag with 1 NTG wagon to be shunted off and will then proceed as train 8859 to Location74.
4) 20/7 16:3",22125
1731,2012-07-20 00:00:00,2012,7,29,3,Location80,Exports,Location80 to Location125 (Location162 - Location40),Location80,Location125,Steam Coal,Location162,SDM,nan,Location162,SDM,2012-07-21 00:00:00,2012-07-20 00:00:00,Train Ran,2012-07-20 15:20:00,2012-07-20 15:40:00,2012-07-20 20:04:00,2012-07-20 20:15:00,8084500136,SDM 054 (99002542),CCL,8400,7869.08,0.0,100,100,96,4.0,4.916666666627862,0,4.39999999984866,Train 8084500136 planned for 2012/07/21 arrived on 2012/07/20,Train 8084500136 was planned for 2012/07/21 but arrived on 2012/07/20,None,No Cancellation,None,"1) 19/7 19:35 : Empties planned as train 400 to depart midnight from Ermelo.
2) 20/7 05:00 : Empties still to depart. Empties delayed due to overhead power failure between Ermelo and Vryheid.
3) 20/7 11:55 : Empties departed from Ermelo on T442 en route",22146
1732,2012-07-21 00:00:00,2012,7,29,4,Location54,Domestic Clients,Location54 to Location156 Depot 50,Location54,Location156,Steam - Peas,None Selected,None Selected,nan,None Selected,None Selected,2012-07-19 00:00:00,2012-07-21 00:00:00,Train Ran,2012-07-16 01:00:00,2012-07-20 22:30:00,2012-07-21 00:30:00,2012-07-21 01:00:00,8084497884,nan,CAL,1536,1573.48,0.0,50,32,32,12.0,120.0,0,2.0000000000582077,Train 8084497884 planned for 2012/07/19 arrived on 2012/07/16,Train 8084497884 was planned for 2012/07/19 but arrived on 2012/07/16,None,No Cancellation,None,"1) 19/7 04:00 : Waiting for empties to become available.
2) 19/7 17:00 : Waiting for empties to become available.
3) 20/7 04:45 : CFR 30 empty at Location156. Still to be cleared from depot to the yard.
4) 20/7 16:00 : Empties on hand Location156 yard, w",22111
1733,2012-07-21 00:00:00,2012,7,29,4,Location54,Exports,Location162: Location40 from Location54 Location192,Location54,Location125,Coking Coal - Semi Soft Unsized,Location162,AMX,nan,Location162,AMX,NaT,2012-07-21 00:00:00,Extra Train,2012-07-20 16:40:00,2012-07-20 21:55:00,2012-07-21 03:10:00,2012-07-21 04:15:00,8084529754,AMX 095 (99002542),CCL,5568,5687.023,5951.0,100,96,96,7.0,11.583333333372138,0,5.25,nan,Train was not planned,None,No Cancellation,None,"RECOVERY LOAD OF 17/7.

1) 19/7 00:10 : Empties departed from Ermelo on T8946 en route to Pyramid South.
2) 19/7 17:00 : Empties on hand Pyramid South :  Waiting for connection.
3) 19/7 21:10 : Empties on hand Pyramid South for connection on train 789",22159
1734,2012-07-21 00:00:00,2012,7,29,4,Location63,Exports,Location63 to Location25-West (Location209),Location63,Location25,Steam - Small Nuts,None Selected,None Selected,nan,None Selected,None Selected,2012-07-21 00:00:00,2012-07-21 00:00:00,Train Ran,2012-07-21 11:27:00,2012-07-21 11:31:00,2012-07-21 14:15:00,2012-07-21 14:22:00,8084531132,nan,CFR,2320,2362.0,0.0,40,40,40,6.0,2.916666666744277,0,2.733333333337214,nan,nan,None,No Cancellation,None,nan,22162
1735,2012-07-21 00:00:00,2012,7,29,4,Location74,Location8,Location74 to Location98,Location74,Location179,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2012-07-21 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,1760,0.0,0.0,40,40,0,6.0,nan,0,nan,Train did not run,nan,Client,Breakdown,Breakdown at Bijlkor.,nan,22118
1736,2012-07-21 00:00:00,2012,7,29,4,Location74,Domestic Clients,Location74 to Location73,Location74,Location76,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2012-07-21 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,2320,0.0,0.0,40,40,0,6.0,nan,0,nan,Train did not run,nan,Location172,No personnel,Slow throughput of empties.,"1) 21/7 04:45 : Waiting for empties to become available
2) 21/7 17:00 : Waiting for empties to become available.
3) 22/7 04:45 : Waiting for empties to become available.",22132
